id,anio,mun,estratos,sexo,edad,total,total_low,total_upp,dim,nomgeo
620,2015.0,3.0,Pobreza moderada,Hombre,No especificado,29.0,-178886287895000.0,758886287895000.0,Bienes Durables,Coyoacán
621,2015.0,3.0,Pobreza moderada,Mujer,12-29,10490.0,835357285685000.0,126264271431000.0,Bienes Durables,Coyoacán
622,2015.0,3.0,Satisfaccion mínima,Hombre,12-29,19794.0,15871292057900.0,23716707942100.0,Bienes Durables,Coyoacán
623,2015.0,3.0,Satisfaccion mínima,Hombre,60 y mas,8245.0,661152132639000.0,987847867361000.0,Bienes Durables,Coyoacán
624,2015.0,3.0,Satisfaccion mínima,Hombre,No especificado,192.0,844780055456000.0,375552199445000.0,Bienes Durables,Coyoacán
625,2015.0,3.0,Satisfaccion mínima,Mujer,60 y mas,15191.0,129774939507000.0,174045060493000.0,Bienes Durables,Coyoacán
626,2015.0,3.0,Satisfaccion mínima,Mujer,No especificado,103.0,619587701342000.0,199804122987000.0,Bienes Durables,Coyoacán
627,2015.0,3.0,Estrato alto,Hombre,12-29,43054.0,367588610809000.0,493491389191000.0,Bienes Durables,Coyoacán
628,2015.0,3.0,Estrato alto,Hombre,30-44,39441.0,337742821997000.0,451077178003000.0,Bienes Durables,Coyoacán
629,2015.0,3.0,Estrato alto,Hombre,No especificado,895.0,606812473216000.0,178393187527000.0,Bienes Durables,Coyoacán
630,2015.0,3.0,Estrato alto,Mujer,30-44,45580.0,383148662020000.0,528451337980000.0,Bienes Durables,Coyoacán
631,2015.0,3.0,Estrato alto,Mujer,No especificado,558.0,252028672185000.0,863971327815000.0,Bienes Durables,Coyoacán
632,2015.0,4.0,Pobreza muy alta,Hombre,12-29,2137.0,14876246270600.0,27863753729400.0,Bienes Durables,Cuajimalpa de Morelos
633,2015.0,4.0,Pobreza muy alta,Hombre,45-59,772.0,51766024269400.0,102633975731000.0,Bienes Durables,Cuajimalpa de Morelos
634,2015.0,4.0,Pobreza muy alta,Hombre,60 y mas,305.0,121712431239000.0,488287568761000.0,Bienes Durables,Cuajimalpa de Morelos
635,2015.0,4.0,Pobreza muy alta,Hombre,No especificado,3.0,-209558564743000.0,809558564743000.0,Bienes Durables,Cuajimalpa de Morelos
636,2015.0,4.0,Pobreza muy alta,Mujer,45-59,865.0,472743675387000.0,125725632461000.0,Bienes Durables,Cuajimalpa de Morelos
637,2015.0,4.0,Pobreza muy alta,Mujer,60 y mas,433.0,827007625839000.0,783299237416000.0,Bienes Durables,Cuajimalpa de Morelos
638,2015.0,4.0,Pobreza alta,Hombre,60 y mas,345.0,170979190022000.0,519020809978000.0,Bienes Durables,Cuajimalpa de Morelos
639,2015.0,4.0,Pobreza alta,Mujer,60 y mas,365.0,195647029765000.0,534352970235000.0,Bienes Durables,Cuajimalpa de Morelos
640,2015.0,4.0,Pobreza moderada,Hombre,0-11,3487.0,233920064276000.0,463479935724000.0,Bienes Durables,Cuajimalpa de Morelos
641,2015.0,4.0,Pobreza moderada,Hombre,12-29,4632.0,351833609351000.0,574566390649000.0,Bienes Durables,Cuajimalpa de Morelos
642,2015.0,4.0,Pobreza moderada,Hombre,30-44,2548.0,188266542466000.0,321333457534000.0,Bienes Durables,Cuajimalpa de Morelos
643,2015.0,4.0,Satisfaccion mínima,Hombre,12-29,6279.0,429857993773000.0,825942006227000.0,Bienes Durables,Cuajimalpa de Morelos
644,2015.0,4.0,Satisfaccion mínima,Mujer,30-44,4934.0,361396966977000.0,625403033023000.0,Bienes Durables,Cuajimalpa de Morelos
645,2015.0,4.0,Estrato alto,Hombre,12-29,15769.0,10838138746600.0,20699861253400.0,Bienes Durables,Cuajimalpa de Morelos
646,2015.0,4.0,Estrato alto,Hombre,30-44,13286.0,860002076307000.0,179719792369000.0,Bienes Durables,Cuajimalpa de Morelos
647,2015.0,4.0,Estrato alto,Mujer,12-29,15961.0,114353533261000.0,204866466739000.0,Bienes Durables,Cuajimalpa de Morelos
648,2015.0,4.0,Estrato alto,Mujer,60 y mas,5473.0,373596983607000.0,721003016393000.0,Bienes Durables,Cuajimalpa de Morelos
649,2015.0,4.0,Estrato alto,Mujer,No especificado,8.0,-130974840062000.0,290974840062000.0,Bienes Durables,Cuajimalpa de Morelos
650,2015.0,5.0,Pobreza muy alta,Hombre,12-29,7264.0,588991808555000.0,863808191445000.0,Bienes Durables,Gustavo A. Madero
651,2015.0,5.0,Pobreza muy alta,Hombre,30-44,4558.0,346123852373000.0,565476147627000.0,Bienes Durables,Gustavo A. Madero
652,2015.0,5.0,Pobreza muy alta,Hombre,60 y mas,2433.0,184505832000000.0,302094168000000.0,Bienes Durables,Gustavo A. Madero
653,2015.0,5.0,Pobreza muy alta,Mujer,12-29,6953.0,556210815720000.0,83438918428000.0,Bienes Durables,Gustavo A. Madero
654,2015.0,5.0,Pobreza muy alta,Mujer,60 y mas,2149.0,157724466945000.0,272075533055000.0,Bienes Durables,Gustavo A. Madero
655,2015.0,5.0,Pobreza alta,Hombre,No especificado,20.0,-234136566064000.0,634136566064000.0,Bienes Durables,Gustavo A. Madero
656,2015.0,5.0,Pobreza alta,Mujer,30-44,5900.0,429613945686000.0,750386054314000.0,Bienes Durables,Gustavo A. Madero
657,2015.0,5.0,Pobreza alta,Mujer,60 y mas,3201.0,213085008142000.0,427114991858000.0,Bienes Durables,Gustavo A. Madero
658,2015.0,5.0,Pobreza moderada,Hombre,0-11,20660.0,172569417340000.0,240630582660000.0,Bienes Durables,Gustavo A. Madero
659,2015.0,5.0,Pobreza moderada,Mujer,No especificado,84.0,-335015767644000.0,20150157676400.0,Bienes Durables,Gustavo A. Madero
660,2015.0,5.0,Satisfaccion mínima,Hombre,0-11,27044.0,225332183005000.0,315547816995000.0,Bienes Durables,Gustavo A. Madero
661,2015.0,5.0,Satisfaccion mínima,Mujer,45-59,34407.0,299669835744000.0,388470164256000.0,Bienes Durables,Gustavo A. Madero
662,2015.0,5.0,Satisfaccion mínima,Mujer,60 y mas,29089.0,253142081203000.0,328637918797000.0,Bienes Durables,Gustavo A. Madero
663,2015.0,5.0,Satisfaccion mínima,Mujer,No especificado,44.0,-917118481085000.0,971711848109000.0,Bienes Durables,Gustavo A. Madero
664,2015.0,5.0,Estrato alto,Hombre,0-11,35125.0,303670620665000.0,398829379335000.0,Bienes Durables,Gustavo A. Madero
665,2015.0,5.0,Estrato alto,Hombre,12-29,68502.0,604003590976000.0,766036409024000.0,Bienes Durables,Gustavo A. Madero
666,2015.0,5.0,Estrato alto,Hombre,45-59,49798.0,445956270501000.0,550003729499000.0,Bienes Durables,Gustavo A. Madero
667,2015.0,6.0,Pobreza muy alta,Hombre,12-29,887.0,37963582224700.0,139436417775000.0,Bienes Durables,Iztacalco
668,2015.0,6.0,Pobreza muy alta,Hombre,30-44,699.0,295542784015000.0,110245721598000.0,Bienes Durables,Iztacalco
669,2015.0,6.0,Pobreza muy alta,Hombre,60 y mas,354.0,102619946825000.0,605380053175000.0,Bienes Durables,Iztacalco
670,2015.0,6.0,Pobreza muy alta,Mujer,0-11,787.0,350961044165000.0,122303895583000.0,Bienes Durables,Iztacalco
671,2015.0,6.0,Pobreza muy alta,Mujer,30-44,392.0,179633056140000.0,604366943860000.0,Bienes Durables,Iztacalco
672,2015.0,6.0,Pobreza muy alta,Mujer,45-59,513.0,179398474028000.0,846601525972000.0,Bienes Durables,Iztacalco
673,2015.0,6.0,Pobreza alta,Hombre,12-29,1395.0,739750235904000.0,205024976410000.0,Bienes Durables,Iztacalco
674,2015.0,6.0,Pobreza alta,Mujer,0-11,1083.0,593809262680000.0,157219073732000.0,Bienes Durables,Iztacalco
675,2015.0,6.0,Pobreza alta,Mujer,12-29,1810.0,11601704227900.0,24598295772100.0,Bienes Durables,Iztacalco
676,2015.0,6.0,Pobreza alta,Mujer,60 y mas,949.0,55663482266500.0,134136517734000.0,Bienes Durables,Iztacalco
677,2015.0,6.0,Pobreza moderada,Hombre,45-59,5381.0,433488787335000.0,642711212665000.0,Bienes Durables,Iztacalco
678,2015.0,6.0,Pobreza moderada,Mujer,No especificado,142.0,-186310749987000.0,470310749987000.0,Bienes Durables,Iztacalco
679,2015.0,6.0,Satisfaccion mínima,Hombre,No especificado,92.0,-123422574883000.0,307422574883000.0,Bienes Durables,Iztacalco
680,2015.0,6.0,Satisfaccion mínima,Mujer,0-11,8818.0,625140953861000.0,113845904614000.0,Bienes Durables,Iztacalco
681,2015.0,6.0,Satisfaccion mínima,Mujer,No especificado,27.0,-341797981928000.0,881797981928000.0,Bienes Durables,Iztacalco
682,2015.0,6.0,Estrato alto,Hombre,0-11,13169.0,106084595547000.0,157295404453000.0,Bienes Durables,Iztacalco
683,2015.0,6.0,Estrato alto,Hombre,12-29,23558.0,195496816188000.0,275663183812000.0,Bienes Durables,Iztacalco
684,2015.0,6.0,Estrato alto,Mujer,12-29,25144.0,21402098816800.0,28885901183200.0,Bienes Durables,Iztacalco
685,2015.0,6.0,Estrato alto,Mujer,30-44,23437.0,19910281084700.0,26963718915300.0,Bienes Durables,Iztacalco
686,2015.0,6.0,Estrato alto,Mujer,No especificado,91.0,-11650356450600.0,193650356451000.0,Bienes Durables,Iztacalco
687,2015.0,7.0,Pobreza muy alta,Hombre,No especificado,50.0,-196735575182000.0,119673557518000.0,Bienes Durables,Iztapalapa
688,2015.0,7.0,Pobreza muy alta,Mujer,30-44,9705.0,787596003215000.0,115340399678000.0,Bienes Durables,Iztapalapa
689,2015.0,7.0,Pobreza muy alta,Mujer,60 y mas,3656.0,270275038999000.0,460924961001000.0,Bienes Durables,Iztapalapa
690,2015.0,7.0,Pobreza alta,Hombre,45-59,6319.0,539918434248000.0,723881565752000.0,Bienes Durables,Iztapalapa
691,2015.0,7.0,Pobreza alta,Mujer,12-29,16357.0,138485767564000.0,188654232436000.0,Bienes Durables,Iztapalapa
692,2015.0,7.0,Pobreza moderada,Hombre,0-11,40025.0,346709626086000.0,453790373914000.0,Bienes Durables,Iztapalapa
693,2015.0,7.0,Pobreza moderada,Hombre,12-29,53258.0,478401908265000.0,586758091735000.0,Bienes Durables,Iztapalapa
694,2015.0,7.0,Pobreza moderada,Hombre,60 y mas,22584.0,20448631987900.0,24719368012100.0,Bienes Durables,Iztapalapa
695,2015.0,7.0,Pobreza moderada,Hombre,No especificado,113.0,-408862578262000.0,266886257826000.0,Bienes Durables,Iztapalapa
696,2015.0,7.0,Pobreza moderada,Mujer,No especificado,108.0,108490988306000.0,205150901169000.0,Bienes Durables,Iztapalapa
697,2015.0,7.0,Satisfaccion mínima,Mujer,0-11,40147.0,35834167225100.0,44459832774900.0,Bienes Durables,Iztapalapa
698,2015.0,7.0,Satisfaccion mínima,Mujer,12-29,78173.0,71895548607800.0,84450451392200.0,Bienes Durables,Iztapalapa
699,2015.0,7.0,Estrato alto,Hombre,12-29,106878.0,966968196552000.0,117059180345000.0,Bienes Durables,Iztapalapa
700,2015.0,7.0,Estrato alto,Hombre,30-44,85536.0,78448290298800.0,92623709701200.0,Bienes Durables,Iztapalapa
701,2015.0,7.0,Estrato alto,Hombre,60 y mas,43784.0,391779869370000.0,483900130630000.0,Bienes Durables,Iztapalapa
702,2015.0,7.0,Estrato alto,Mujer,No especificado,404.0,815267675639000.0,726473232436000.0,Bienes Durables,Iztapalapa
703,2015.0,8.0,Pobreza muy alta,Hombre,12-29,1930.0,963868355525000.0,289613164447000.0,Bienes Durables,La Magdalena Contreras
704,2015.0,8.0,Pobreza muy alta,Hombre,45-59,851.0,451651390589000.0,125034860941000.0,Bienes Durables,La Magdalena Contreras
705,2015.0,8.0,Pobreza muy alta,Mujer,0-11,1181.0,561884682203000.0,180011531780000.0,Bienes Durables,La Magdalena Contreras
706,2015.0,8.0,Pobreza muy alta,Mujer,45-59,890.0,526752706545000.0,125324729346000.0,Bienes Durables,La Magdalena Contreras
707,2015.0,8.0,Pobreza alta,Hombre,30-44,990.0,572066197558000.0,140793380244000.0,Bienes Durables,La Magdalena Contreras
708,2015.0,8.0,Pobreza alta,Hombre,45-59,754.0,440399121301000.0,106760087870000.0,Bienes Durables,La Magdalena Contreras
709,2015.0,8.0,Pobreza alta,Mujer,0-11,919.0,531035919262000.0,130696408074000.0,Bienes Durables,La Magdalena Contreras
710,2015.0,8.0,Pobreza moderada,Hombre,No especificado,11.0,-176293246542000.0,396293246542000.0,Bienes Durables,La Magdalena Contreras
711,2015.0,8.0,Pobreza moderada,Mujer,45-59,3815.0,281573479583000.0,481426520417000.0,Bienes Durables,La Magdalena Contreras
712,2015.0,8.0,Pobreza moderada,Mujer,60 y mas,3907.0,298469177588000.0,482930822412000.0,Bienes Durables,La Magdalena Contreras
713,2015.0,8.0,Pobreza moderada,Mujer,No especificado,11.0,-176293246542000.0,396293246542000.0,Bienes Durables,La Magdalena Contreras
714,2015.0,8.0,Satisfaccion mínima,Hombre,30-44,7038.0,540774698055000.0,866825301945000.0,Bienes Durables,La Magdalena Contreras
715,2015.0,8.0,Satisfaccion mínima,Mujer,0-11,5567.0,420597452856000.0,692802547144000.0,Bienes Durables,La Magdalena Contreras
716,2015.0,8.0,Satisfaccion mínima,Mujer,45-59,6583.0,544521068825000.0,772078931175000.0,Bienes Durables,La Magdalena Contreras
717,2015.0,8.0,Satisfaccion mínima,Mujer,60 y mas,4735.0,365923244560000.0,581076755440000.0,Bienes Durables,La Magdalena Contreras
718,2015.0,8.0,Estrato alto,Hombre,12-29,14265.0,114767949371000.0,170532050629000.0,Bienes Durables,La Magdalena Contreras
719,2015.0,8.0,Estrato alto,Hombre,No especificado,10.0,-151429422178000.0,351429422178000.0,Bienes Durables,La Magdalena Contreras
720,2015.0,8.0,Estrato alto,Mujer,0-11,8017.0,621653700829000.0,981746299171000.0,Bienes Durables,La Magdalena Contreras
721,2015.0,8.0,Estrato alto,Mujer,12-29,13876.0,112691652904000.0,164828347096000.0,Bienes Durables,La Magdalena Contreras
722,2015.0,9.0,Pobreza muy alta,Hombre,12-29,3312.0,214130086419000.0,448269913581000.0,Bienes Durables,Milpa Alta
723,2015.0,9.0,Pobreza muy alta,Hombre,30-44,1994.0,129209444254000.0,269590555746000.0,Bienes Durables,Milpa Alta
724,2015.0,9.0,Pobreza muy alta,Mujer,30-44,2220.0,145858279488000.0,298141720512000.0,Bienes Durables,Milpa Alta
725,2015.0,9.0,Pobreza muy alta,Mujer,60 y mas,1084.0,745923847534000.0,142207615247000.0,Bienes Durables,Milpa Alta
726,2015.0,9.0,Pobreza alta,Mujer,0-11,1369.0,862949658822000.0,187505034118000.0,Bienes Durables,Milpa Alta
727,2015.0,9.0,Pobreza moderada,Hombre,12-29,4274.0,2724917025030.0,5823082974970.0,Bienes Durables,Milpa Alta
728,2015.0,9.0,Pobreza moderada,Hombre,60 y mas,1158.0,712794718406000.0,16032052815900.0,Bienes Durables,Milpa Alta
729,2015.0,9.0,Pobreza moderada,Mujer,30-44,3384.0,218190642342000.0,458609357658000.0,Bienes Durables,Milpa Alta
730,2015.0,9.0,Pobreza moderada,Mujer,60 y mas,1563.0,984813061232000.0,214118693877000.0,Bienes Durables,Milpa Alta
731,2015.0,9.0,Satisfaccion mínima,Hombre,12-29,4704.0,294839034917000.0,645960965083000.0,Bienes Durables,Milpa Alta
732,2015.0,9.0,Satisfaccion mínima,Mujer,0-11,2742.0,171883038300000.0,376516961700000.0,Bienes Durables,Milpa Alta
733,2015.0,9.0,Satisfaccion mínima,Mujer,30-44,3464.0,222227421259000.0,470572578741000.0,Bienes Durables,Milpa Alta
734,2015.0,9.0,Satisfaccion mínima,Mujer,45-59,2270.0,137732790600000.0,316267209400000.0,Bienes Durables,Milpa Alta
735,2015.0,9.0,Estrato alto,Hombre,12-29,8002.0,544275241921000.0,105612475808000.0,Bienes Durables,Milpa Alta
736,2015.0,9.0,Estrato alto,Mujer,12-29,7423.0,520727744141000.0,963872255859000.0,Bienes Durables,Milpa Alta
737,2015.0,9.0,Estrato alto,Mujer,45-59,4504.0,325970141722000.0,574829858278000.0,Bienes Durables,Milpa Alta
738,2015.0,10.0,Pobreza muy alta,Hombre,12-29,4135.0,260868559550000.0,566131440450000.0,Bienes Durables,Álvaro Obregón
739,2015.0,10.0,Pobreza muy alta,Hombre,30-44,2810.0,199990237923000.0,362009762077000.0,Bienes Durables,Álvaro Obregón
740,2015.0,10.0,Pobreza alta,Hombre,0-11,3375.0,23115019515600.0,44384980484400.0,Bienes Durables,Álvaro Obregón
741,2015.0,10.0,Pobreza alta,Hombre,45-59,1267.0,827826440511000.0,170617355949000.0,Bienes Durables,Álvaro Obregón
742,2015.0,10.0,Pobreza alta,Hombre,60 y mas,1023.0,611360646859000.0,143463935314000.0,Bienes Durables,Álvaro Obregón
743,2015.0,10.0,Pobreza alta,Mujer,0-11,2403.0,16053869979500.0,32006130020500.0,Bienes Durables,Álvaro Obregón
744,2015.0,10.0,Pobreza alta,Mujer,60 y mas,1714.0,115913094503000.0,226886905497000.0,Bienes Durables,Álvaro Obregón
745,2015.0,10.0,Pobreza moderada,Hombre,0-11,11412.0,926742941633000.0,135565705837000.0,Bienes Durables,Álvaro Obregón
746,2015.0,10.0,Pobreza moderada,Hombre,30-44,14479.0,108363217971000.0,181216782029000.0,Bienes Durables,Álvaro Obregón
747,2015.0,10.0,Pobreza moderada,Mujer,45-59,11967.0,965486165889000.0,142791383411000.0,Bienes Durables,Álvaro Obregón
748,2015.0,10.0,Pobreza moderada,Mujer,60 y mas,11639.0,95139519233100.0,137640480767000.0,Bienes Durables,Álvaro Obregón
749,2015.0,10.0,Pobreza moderada,Mujer,No especificado,8.0,-93498316910000.0,253498316910000.0,Bienes Durables,Álvaro Obregón
750,2015.0,10.0,Satisfaccion mínima,Hombre,0-11,15940.0,130667867231000.0,188132132769000.0,Bienes Durables,Álvaro Obregón
751,2015.0,10.0,Satisfaccion mínima,Hombre,30-44,21706.0,181667204473000.0,252452795527000.0,Bienes Durables,Álvaro Obregón
752,2015.0,10.0,Satisfaccion mínima,Mujer,0-11,16600.0,134826857559000.0,197173142441000.0,Bienes Durables,Álvaro Obregón
753,2015.0,10.0,Satisfaccion mínima,Mujer,45-59,19475.0,167427246546000.0,222072753454000.0,Bienes Durables,Álvaro Obregón
754,2015.0,10.0,Satisfaccion mínima,Mujer,No especificado,60.0,-46780765824300.0,166780765824000.0,Bienes Durables,Álvaro Obregón
755,2015.0,10.0,Estrato alto,Hombre,0-11,24669.0,207508654130000.0,285871345870000.0,Bienes Durables,Álvaro Obregón
756,2015.0,10.0,Estrato alto,Hombre,30-44,43976.0,360584440971000.0,518935559029000.0,Bienes Durables,Álvaro Obregón
757,2015.0,10.0,Estrato alto,Mujer,12-29,45472.0,375628547892000.0,533811452108000.0,Bienes Durables,Álvaro Obregón
758,2015.0,11.0,Pobreza muy alta,Hombre,45-59,1242.0,537071110480000.0,19469288895200.0,Bienes Durables,Tláhuac
759,2015.0,11.0,Pobreza muy alta,Hombre,60 y mas,738.0,428303314712000.0,104769668529000.0,Bienes Durables,Tláhuac
760,2015.0,11.0,Pobreza alta,Hombre,30-44,2260.0,143645621810000.0,308354378190000.0,Bienes Durables,Tláhuac
761,2015.0,11.0,Pobreza alta,Mujer,12-29,3263.0,239700346958000.0,412899653042000.0,Bienes Durables,Tláhuac
762,2015.0,11.0,Pobreza alta,Mujer,45-59,1393.0,845802593610000.0,194019740639000.0,Bienes Durables,Tláhuac
763,2015.0,11.0,Pobreza alta,Mujer,No especificado,15.0,-172856661792000.0,472856661792000.0,Bienes Durables,Tláhuac
764,2015.0,11.0,Pobreza moderada,Hombre,0-11,7698.0,587615019954000.0,951984980046000.0,Bienes Durables,Tláhuac
765,2015.0,11.0,Pobreza moderada,Hombre,45-59,4816.0,355417514437000.0,607782485563000.0,Bienes Durables,Tláhuac
766,2015.0,11.0,Pobreza moderada,Hombre,60 y mas,3750.0,263111467976000.0,486888532024000.0,Bienes Durables,Tláhuac
767,2015.0,11.0,Pobreza moderada,Mujer,45-59,6727.0,465293431258000.0,880106568742000.0,Bienes Durables,Tláhuac
768,2015.0,11.0,Pobreza moderada,Mujer,60 y mas,5533.0,445480659158000.0,661119340842000.0,Bienes Durables,Tláhuac
769,2015.0,11.0,Pobreza moderada,Mujer,No especificado,13.0,-176839465688000.0,436839465688000.0,Bienes Durables,Tláhuac
770,2015.0,11.0,Satisfaccion mínima,Hombre,0-11,7555.0,608332710526000.0,902667289474000.0,Bienes Durables,Tláhuac
771,2015.0,11.0,Satisfaccion mínima,Hombre,12-29,15999.0,134730108070000.0,185249891930000.0,Bienes Durables,Tláhuac
772,2015.0,11.0,Satisfaccion mínima,Hombre,45-59,7185.0,544479833088000.0,892520166912000.0,Bienes Durables,Tláhuac
773,2015.0,11.0,Satisfaccion mínima,Hombre,60 y mas,3755.0,282876110947000.0,468123889053000.0,Bienes Durables,Tláhuac
774,2015.0,11.0,Satisfaccion mínima,Mujer,0-11,7577.0,578828054641000.0,936571945359000.0,Bienes Durables,Tláhuac
775,2015.0,11.0,Satisfaccion mínima,Mujer,12-29,15642.0,129608660190000.0,183231339810000.0,Bienes Durables,Tláhuac
776,2015.0,11.0,Satisfaccion mínima,Mujer,30-44,11987.0,100776645531000.0,138963354469000.0,Bienes Durables,Tláhuac
777,2015.0,11.0,Satisfaccion mínima,Mujer,60 y mas,4283.0,326896335558000.0,529703664442000.0,Bienes Durables,Tláhuac
778,2015.0,11.0,Estrato alto,Mujer,60 y mas,7226.0,601882266972000.0,843317733028000.0,Bienes Durables,Tláhuac
779,2015.0,12.0,Pobreza muy alta,Hombre,30-44,3881.0,275456497939000.0,500743502061000.0,Bienes Durables,Tlalpan
780,2015.0,12.0,Pobreza muy alta,Hombre,45-59,1767.0,114968816211000.0,238431183789000.0,Bienes Durables,Tlalpan
781,2015.0,12.0,Pobreza muy alta,Mujer,0-11,4606.0,31639299824000.0,60480700176000.0,Bienes Durables,Tlalpan
782,2015.0,12.0,Pobreza muy alta,Mujer,45-59,2093.0,15638943449500.0,26221056550500.0,Bienes Durables,Tlalpan
783,2015.0,12.0,Pobreza alta,Hombre,12-29,4523.0,347319670620000.0,557280329380000.0,Bienes Durables,Tlalpan
784,2015.0,12.0,Pobreza alta,Hombre,60 y mas,1203.0,825693665489000.0,158030633451000.0,Bienes Durables,Tlalpan
785,2015.0,12.0,Pobreza alta,Mujer,0-11,3478.0,258525534260000.0,437074465740000.0,Bienes Durables,Tlalpan
786,2015.0,12.0,Pobreza alta,Mujer,12-29,5115.0,393997302969000.0,629002697031000.0,Bienes Durables,Tlalpan
787,2015.0,12.0,Pobreza moderada,Mujer,60 y mas,8525.0,720225157181000.0,984774842819000.0,Bienes Durables,Tlalpan
788,2015.0,12.0,Satisfaccion mínima,Hombre,0-11,9966.0,814790117199000.0,11784098828000.0,Bienes Durables,Tlalpan
789,2015.0,12.0,Satisfaccion mínima,Hombre,45-59,10225.0,874122962304000.0,117087703770000.0,Bienes Durables,Tlalpan
790,2015.0,12.0,Satisfaccion mínima,Hombre,60 y mas,5669.0,461556606377000.0,672243393623000.0,Bienes Durables,Tlalpan
791,2015.0,12.0,Satisfaccion mínima,Mujer,12-29,20789.0,178982134812000.0,236797865188000.0,Bienes Durables,Tlalpan
792,2015.0,12.0,Satisfaccion mínima,Mujer,45-59,14012.0,117967598947000.0,162272401053000.0,Bienes Durables,Tlalpan
793,2015.0,12.0,Estrato alto,Hombre,30-44,43416.0,376404319901000.0,491915680099000.0,Bienes Durables,Tlalpan
794,2015.0,12.0,Estrato alto,Hombre,No especificado,92.0,-346716534476000.0,218671653448000.0,Bienes Durables,Tlalpan
795,2015.0,12.0,Estrato alto,Mujer,30-44,46939.0,406353315470000.0,532426684530000.0,Bienes Durables,Tlalpan
796,2015.0,12.0,Estrato alto,Mujer,60 y mas,28984.0,245110060624000.0,334569939376000.0,Bienes Durables,Tlalpan
797,2015.0,13.0,Pobreza muy alta,Hombre,12-29,6558.0,476161078575000.0,835438921425000.0,Bienes Durables,Xochimilco
798,2015.0,13.0,Pobreza muy alta,Hombre,30-44,3350.0,225892998774000.0,444107001226000.0,Bienes Durables,Xochimilco
799,2015.0,13.0,Pobreza muy alta,Mujer,30-44,4011.0,266137337784000.0,536062662216000.0,Bienes Durables,Xochimilco
800,2015.0,13.0,Pobreza muy alta,Mujer,No especificado,11.0,-403596743353000.0,224035967434000.0,Bienes Durables,Xochimilco
801,2015.0,13.0,Pobreza alta,Hombre,0-11,3505.0,252147195690000.0,448852804310000.0,Bienes Durables,Xochimilco
802,2015.0,13.0,Pobreza alta,Mujer,0-11,3233.0,221234483500000.0,425365516500000.0,Bienes Durables,Xochimilco
803,2015.0,13.0,Pobreza alta,Mujer,30-44,3440.0,25048876437800.0,43751123562200.0,Bienes Durables,Xochimilco
804,2015.0,13.0,Pobreza alta,Mujer,45-59,2170.0,155827034461000.0,278172965539000.0,Bienes Durables,Xochimilco
805,2015.0,13.0,Pobreza moderada,Hombre,0-11,7779.0,575161473304000.0,980638526696000.0,Bienes Durables,Xochimilco
806,2015.0,13.0,Pobreza moderada,Hombre,12-29,11675.0,835666500900000.0,149933349910000.0,Bienes Durables,Xochimilco
807,2015.0,13.0,Pobreza moderada,Hombre,30-44,7879.0,580515943529000.0,995284056471000.0,Bienes Durables,Xochimilco
808,2015.0,13.0,Pobreza moderada,Mujer,12-29,11840.0,868226305413000.0,149977369459000.0,Bienes Durables,Xochimilco
809,2015.0,13.0,Pobreza moderada,Mujer,30-44,9415.0,702307801348000.0,118069219865000.0,Bienes Durables,Xochimilco
810,2015.0,13.0,Pobreza moderada,Mujer,45-59,7052.0,526940907545000.0,883459092455000.0,Bienes Durables,Xochimilco
811,2015.0,13.0,Satisfaccion mínima,Hombre,45-59,6635.0,449871295596000.0,877128704404000.0,Bienes Durables,Xochimilco
812,2015.0,13.0,Satisfaccion mínima,Mujer,0-11,9106.0,544353198732000.0,127684680127000.0,Bienes Durables,Xochimilco
813,2015.0,13.0,Satisfaccion mínima,Mujer,45-59,9076.0,63533172361400.0,117986827639000.0,Bienes Durables,Xochimilco
814,2015.0,13.0,Satisfaccion mínima,Mujer,No especificado,28.0,-253909757796000.0,813909757796000.0,Bienes Durables,Xochimilco
815,2015.0,13.0,Estrato alto,Hombre,12-29,24794.0,187640246733000.0,308239753267000.0,Bienes Durables,Xochimilco
816,2015.0,13.0,Estrato alto,Hombre,45-59,16260.0,125871761819000.0,199328238181000.0,Bienes Durables,Xochimilco
817,2015.0,13.0,Estrato alto,Mujer,30-44,21438.0,160933890183000.0,267826109817000.0,Bienes Durables,Xochimilco
818,2015.0,13.0,Estrato alto,Mujer,60 y mas,11652.0,850068310569000.0,148033168943000.0,Bienes Durables,Xochimilco
819,2015.0,13.0,Estrato alto,Mujer,No especificado,61.0,-304845778926000.0,152484577893000.0,Bienes Durables,Xochimilco
820,2015.0,14.0,Pobreza muy alta,Hombre,30-44,933.0,-274949083487000.0,189349490835000.0,Bienes Durables,Benito Juárez
821,2015.0,14.0,Pobreza muy alta,Mujer,12-29,896.0,-663170319142000.0,185831703191000.0,Bienes Durables,Benito Juárez
822,2015.0,14.0,Pobreza muy alta,Mujer,60 y mas,323.0,124102364642000.0,521897635358000.0,Bienes Durables,Benito Juárez
823,2015.0,14.0,Pobreza alta,Hombre,0-11,204.0,-668539976658000.0,474853997666000.0,Bienes Durables,Benito Juárez
824,2015.0,14.0,Pobreza alta,Mujer,0-11,323.0,-693728297483000.0,715372829748000.0,Bienes Durables,Benito Juárez
825,2015.0,14.0,Pobreza moderada,Hombre,0-11,1564.0,856287473359000.0,227171252664000.0,Bienes Durables,Benito Juárez
826,2015.0,14.0,Pobreza moderada,Hombre,60 y mas,1723.0,106206405666000.0,238393594334000.0,Bienes Durables,Benito Juárez
